label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00143222,0.01176237,0.00096558,0.00626947,232716.91211714,96000.00000000,136716.91211714,1.42413450,0.09385331,0.10418399,0.73018437,0.13559661,1.01731756,0.45622705,-0.20571623,181,2020,0.26372903,2013,-0.01785297,10305239.06429511,1421.42055740,3.92476429,0.01480646,0.03072150,0.00000000,0.15979397,0.00000000,0.00000000,0.00000000,0.07319346,0.00000000,0.09986750,0.00000000,0.06920325,0.00000000,0.27147096,0.00000000,,,0.05190187,0.00000000,0.10370845,0.00000000,0.04044432,0.00000000,0.09821198,0.00000000
QQQ25/VWO25/VEA25/BND25,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00212389,0.00841524,0.00109731,0.00460156,154382.53917708,96000.00000000,58382.53917708,0.60815145,0.05553572,0.05734251,0.40373644,0.16967484,0.56638639,0.14135061,-0.39289340,467,2009,0.38408463,2008,-0.27051946,309598.95176672,46.05251426,0.13248584,0.00047971,,,,,0.24934392,0.24539844,,,,,,,0.24911040,0.24707895,,,,,,,0.24971006,0.24811641,0.24970949,0.24821264
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00118897,0.00577868,0.00121004,0.00578100,260909.61329191,96000.00000000,164909.61329191,1.71780847,0.10682673,0.11694120,0.89099508,0.12246838,1.24518998,0.53656182,-0.19909492,690,2021,0.28440292,2011,-0.00690719,7243865.91902269,626.78761764,2.65015045,0.00652904,,,0.18486489,0.00000000,,,,,0.17894525,0.00000000,,,,,0.63497983,0.00000000,,,,,,,,
SPY benchmark,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00130421,0.00889012,0.00130478,0.00889171,247061.64983602,96000.00000000,151061.64983602,1.57355885,0.09838770,0.11087006,0.55725352,0.20710070,0.78184460,0.20888222,-0.47101999,858,2013,0.31890063,2008,-0.27440154,95996.56474238,6.71975953,0.03060153,0.00007000,,,,,,,,,,,,,,,0.99869522,0.99110829,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00563932,0.02372755,0.00540268,0.02385712,33186.06496241,31500.00000000,1686.06496241,0.05352587,0.01330093,0.02185158,0.16432648,0.14427699,0.22435811,0.06692752,-0.19873628,,2026,0.10648370,2025,-0.11601196,1227015.61337232,160.73486024,8.08876569,0.00510269,0.02253750,0.00000000,0.29436396,0.00000000,0.00000000,0.00000000,0.03779611,0.00000000,0.01509549,0.00000000,0.03760529,0.00000000,0.35989064,0.00000000,,,0.02267373,0.00000000,0.00000000,0.00000000,0.15890118,0.00000000,0.04540879,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00498238,0.01928045,0.00485744,0.01937705,38124.67139562,31500.00000000,6624.67139562,0.21030703,0.06818207,0.08094708,0.50394991,0.15567272,0.70300197,0.38910189,-0.17522934,420,2026,0.15772647,2025,-0.03498568,998023.50940977,132.13247384,6.11869932,0.00419468,0.00755784,0.00000000,0.24909846,0.00000000,0.00000000,0.00000000,0.03023390,0.00000000,0.00753567,0.00000000,0.01504060,0.00000000,0.42828019,0.00000000,,,0.00756875,0.00000000,0.00000000,0.00000000,0.20423118,0.00000000,0.04540390,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00568942,0.02294244,0.00531111,0.02307211,34575.75222735,31500.00000000,3075.75222735,0.09764293,0.02690455,0.03917840,0.25626518,0.14557905,0.35092168,0.13524478,-0.19893227,436,2026,0.10645235,2025,-0.06291616,1191083.75559361,156.12910681,7.76047663,0.00495648,0.02255324,0.00000000,0.27953864,0.00000000,0.00000000,0.00000000,0.06805412,0.00000000,0.01507250,0.00000000,0.02252053,0.00000000,0.38229089,0.00000000,,,0.01509207,0.00000000,0.00751276,0.00000000,0.13618376,0.00000000,0.04540579,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00673537,0.02483916,0.00657417,0.02493625,39780.82738301,31500.00000000,8280.82738301,0.26288341,0.08117059,0.09935256,0.58054492,0.15621887,0.81122363,0.46200712,-0.17569120,316,2026,0.15578830,2025,0.02314301,936184.49168822,124.03997793,5.67023496,0.00393778,0.00746238,0.00000000,0.22618143,0.00000000,0.00000000,0.00000000,0.06049075,0.00000000,0.00751515,0.00000000,0.00753357,0.00000000,0.44953546,0.00000000,,,0.00753586,0.00000000,0.00000000,0.00000000,0.18156140,0.00000000,0.04538439,0.00000000
QQQ25/VWO25/VEA25/BND25,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01391916,0.02830722,0.01019643,0.02243061,46494.45520580,31500.00000000,14994.45520580,0.47601445,0.16843079,0.16810022,1.37279547,0.11919913,2.06452576,1.42352862,-0.11831922,81,2025,0.21418856,2024,0.09500398,41599.52513979,6.00986772,0.21693402,0.00019079,,,,,0.24823718,0.24498928,,,,,,,0.23981932,0.22756939,,,,,,,0.24894755,0.24672838,0.24907298,0.24677620
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00874667,0.02127131,0.00876741,0.02127131,45557.22711661,31500.00000000,14057.22711661,0.44626118,0.15135233,0.15900812,1.36587846,0.10804188,1.99356338,1.38106421,-0.10959109,202,2024,0.18910934,2023,0.09960898,490309.15290281,41.71859816,2.62267527,0.00132440,,,0.29446822,0.00000000,,,,,0.00000000,0.00000000,,,,,0.69676437,0.00000000,,,,,,,,
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,,,,,,,,,,,,,0.98881724,0.97109890,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00243974,0.01176237,0.00161005,0.00626947,53570.52688362,40000.00000000,13570.52688362,0.33926317,0.10123231,0.09489583,0.69643779,0.15617906,1.01896108,0.64691384,-0.15648499,216,2009,0.17947922,2013,0.01775334,2192065.02213222,321.38176159,7.03031193,0.00803454,0.03260573,0.00000000,0.06545771,0.00000000,0.01634663,0.00000000,0.05456034,0.00000000,0.10868510,0.00000000,0.06532527,0.00000000,0.21292014,0.00000000,,,0.07617432,0.00000000,0.10325575,0.00000000,0.09830720,0.00000000,0.16384547,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00271275,0.01176237,0.00173302,0.00626947,46218.61148116,40000.00000000,6218.61148116,0.15546529,0.04857879,0.04676649,0.36854374,0.16661862,0.51800817,0.25527329,-0.19030109,824,2012,0.09520395,2011,-0.04458899,1577285.92307633,234.43176880,5.73827057,0.00586079,0.03802913,0.00000000,0.06544789,0.00000000,0.00000000,0.00000000,0.02727254,0.00000000,0.12501267,0.00000000,0.05442141,0.00000000,0.21291215,0.00000000,,,0.05980052,0.00000000,0.11949728,0.00000000,0.09829568,0.00000000,0.19653277,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00228136,0.01176237,0.00150797,0.00626947,55613.16893358,40000.00000000,15613.16893358,0.39032922,0.12731906,0.10716730,0.79612992,0.16857067,1.19903859,0.90033837,-0.14141245,323,2009,0.37167744,2013,-0.01736069,2391085.54789192,361.84017201,7.08183812,0.00904600,0.01625173,0.00000000,0.06544062,0.00000000,0.00000000,0.00000000,0.05455802,0.00000000,0.10878518,0.00000000,0.07082353,0.00000000,0.16378289,0.00000000,,,0.08158060,0.00000000,0.10869839,0.00000000,0.11470794,0.00000000,0.21301060,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00245467,0.01176237,0.00158318,0.00626947,46018.83649131,40000.00000000,6018.83649131,0.15047091,0.04987653,0.04536013,0.37385304,0.16833927,0.52588618,0.25850134,-0.19294496,455,2012,0.09920566,2013,-0.01734698,1562080.22570748,235.41164780,5.58842582,0.00588529,0.02168650,0.00000000,0.06544499,0.00000000,0.00000000,0.00000000,0.02728007,0.00000000,0.13046264,0.00000000,0.05988408,0.00000000,0.18018570,0.00000000,,,0.06530564,0.00000000,0.11954786,0.00000000,0.11470274,0.00000000,0.21298087,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2008-08-01,2008-08-01,2013-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00326162,0.00841524,0.00151882,0.00460156,50603.51207931,40000.00000000,10603.51207931,0.26508780,0.05225876,0.07626866,0.34278991,0.21789498,0.49058015,0.13301001,-0.39289340,467,2009,0.38408463,2008,-0.27051946,56910.32617291,8.74668192,0.19944705,0.00021867,,,,,0.24876964,0.24539844,,,,,,,0.24895768,0.24707895,,,,,,,0.24951201,0.24811641,0.24949539,0.24821264
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00179846,0.00577868,0.00181645,0.00578100,52895.02213423,40000.00000000,12895.02213423,0.32237555,0.08697638,0.09074143,0.63833833,0.14806309,0.89701300,0.43685886,-0.19909492,690,2013,0.15112132,2011,-0.00690719,688385.98037359,58.48462432,2.40543860,0.00146212,,,0.06547776,0.00000000,,,,,0.24535808,0.00000000,,,,,0.68734771,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2008-08-01,2008-08-01,2013-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00213342,0.00889012,0.00213478,0.00889171,60376.45152601,40000.00000000,20376.45152601,0.50941129,0.08255229,0.13423134,0.43892042,0.25483723,0.62222940,0.17526281,-0.47101999,858,2009,0.25845458,2008,-0.27440154,39893.63339995,2.79255434,0.13782037,0.00006981,,,,,,,,,,,,,,,0.99786522,0.99110829,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2009-02-02,2009-02-02,2014-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00198173,0.00790086,0.00135617,0.00468752,55143.86389901,39500.00000000,15643.86389901,0.39604719,0.11505927,0.10737874,0.78522143,0.15382577,1.14895329,0.92017374,-0.12504081,368,2009,0.24815801,2014,0.00000092,2104572.64914357,297.74570910,6.73732390,0.00753787,0.02763518,0.00000000,0.09991383,0.00000000,0.01664908,0.00000000,0.04436916,0.00000000,0.07752482,0.00000000,0.06637208,0.00000000,0.24978616,0.00000000,,,0.07181521,0.00000000,0.07742239,0.00000000,0.09995785,0.00000000,0.16649477,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2009-02-02,2009-02-02,2014-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00222779,0.00836571,0.00149873,0.00468752,44629.13826079,39500.00000000,5129.13826079,0.12985160,0.04417330,0.03903486,0.34728334,0.16267281,0.48638275,0.23207297,-0.19034228,824,2009,0.14300892,2011,-0.04473498,1368612.89730662,202.39616227,5.00760849,0.00512395,0.03318262,0.00000000,0.13320903,0.00000000,0.00000000,0.00000000,0.01665300,0.00000000,0.09407582,0.00000000,0.05519851,0.00000000,0.21644210,0.00000000,,,0.05530650,0.00000000,0.09392216,0.00000000,0.09994300,0.00000000,0.19977654,0.00000000
