label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2018-02-01,2018-02-01,2023-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00836770,0.02779735,0.00488478,0.01816904,49369.41163605,40000.00000000,9369.41163605,0.23423529,0.07194074,0.06816783,0.80345418,0.09186199,1.10938147,0.67126645,-0.10717165,,2020,0.21905123,2022,-0.04517162,1457400.01433606,188.42373228,4.86253019,0.00471059,0.32727140,0.00000000,0.06874022,0.00000000,0.11426456,0.00000000,0.09341992,0.00000000,0.10790876,0.00000000,0.06487706,0.00000000,0.07511177,0.00000000,0.08124571,0.00000000,0.05873781,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-02-01,2018-02-01,2023-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.01112315,0.04379466,0.00625802,0.02354133,45574.02008717,40000.00000000,5574.02008717,0.13935050,0.03504635,0.04217664,0.37947472,0.10575491,0.49251587,0.16525418,-0.21207545,454,2021,0.15984726,2020,-0.03658001,469490.72729159,62.11956578,1.75126209,0.00155299,0.27171284,0.00000000,0.06544277,0.00000000,0.12693695,0.00000000,0.07691498,0.00000000,0.13573179,0.00000000,0.07754544,0.00000000,0.08486554,0.00000000,0.07794858,0.00000000,0.07175124,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01745000,0.05228477,0.00693605,0.02416647,46456.39240586,40000.00000000,6456.39240586,0.16140981,0.04676854,0.04839728,0.40737857,0.13482622,0.54478170,0.19033270,-0.24571993,191,2019,0.19774201,2022,-0.16008435,64232.17030940,9.47882514,0.22826866,0.00023697,,,0.12467447,0.12401984,0.12269400,0.11829398,0.12181955,0.11476465,0.11896351,0.10083353,0.12265215,0.11754651,0.12420683,0.12150595,0.12333820,0.12044242,0.12419769,0.12210204
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00396025,0.01683869,0.00398068,0.01687310,62641.13254903,40000.00000000,22641.13254903,0.56602831,0.14117695,0.14631214,1.11070186,0.12631583,1.51943361,1.05674342,-0.13359624,107,2021,0.28362936,2022,-0.00662150,715352.78786547,61.02439691,2.07988641,0.00152561,0.27823438,0.00000000,,,0.06544674,0.00000000,,,0.65233820,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00592179,0.02149889,0.00592305,0.02150041,53979.00772981,40000.00000000,13979.00772981,0.34947519,0.09438543,0.09731505,0.52762368,0.21539118,0.72830389,0.27960967,-0.33756139,175,2019,0.30616340,2022,-0.18254655,39822.34094941,2.78756387,0.12607203,0.00006969,,,,,,,,,0.99407695,0.97849959,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00650285,0.03231440,0.00429768,0.01856971,59254.82248406,40000.00000000,19254.82248406,0.48137056,0.12720472,0.12807651,1.16551710,0.10799631,1.68513510,1.16004528,-0.10965496,179,2021,0.24274149,2023,0.01243891,1071396.91323070,131.26209233,3.19437795,0.00328155,0.31108707,0.00000000,0.06553248,0.00000000,0.09214253,0.00000000,0.08630332,0.00000000,0.15056427,0.00000000,0.08637640,0.00000000,0.03273570,0.00000000,0.11418861,0.00000000,0.05453344,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00596009,0.02620132,0.00417966,0.01733205,48054.31596686,40000.00000000,8054.31596686,0.20135790,0.07004267,0.05944351,0.68546187,0.10742274,0.96524867,0.55877542,-0.12535031,,2020,0.25833629,2023,-0.04256199,1674340.08041238,213.92095028,5.47609168,0.00534802,0.33284796,0.00000000,0.05460396,0.00000000,0.09243391,0.00000000,0.08669565,0.00000000,0.13379154,0.00000000,0.07036556,0.00000000,0.05452236,0.00000000,0.10331968,0.00000000,0.06540030,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00704809,0.02948560,0.00484385,0.01893746,52103.32463715,40000.00000000,12103.32463715,0.30258312,0.08752267,0.08583338,0.88857314,0.10032669,1.23195507,0.61038553,-0.14338917,193,2021,0.21092051,2023,0.02256496,500352.02021936,61.99350913,1.66399534,0.00154984,0.32743515,0.00000000,0.07644086,0.00000000,0.08148859,0.00000000,0.08072531,0.00000000,0.15527018,0.00000000,0.11370185,0.00000000,0.00000000,0.00000000,0.11425496,0.00000000,0.04361326,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00785343,0.03114409,0.00468054,0.02206915,56274.03960500,40000.00000000,16274.03960500,0.40685099,0.11291937,0.11107891,1.14329089,0.09801198,1.64046190,1.27943554,-0.08825718,167,2021,0.23338932,2023,0.00776511,889000.95527668,111.29059050,2.73233113,0.00278226,0.31522596,0.00000000,0.06139311,0.00000000,0.11803939,0.00000000,0.08080341,0.00000000,0.13583977,0.00000000,0.07293901,0.00000000,0.05312934,0.00000000,0.09347823,0.00000000,0.06126707,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00751663,0.02433135,0.00461413,0.01518996,46651.00249913,40000.00000000,6651.00249913,0.16627506,0.06239716,0.04980546,0.65215947,0.10083834,0.90050730,0.47008779,-0.13273511,,2020,0.23116407,2023,-0.03849926,1557683.15851992,197.88644453,5.18576910,0.00494716,0.33966554,0.00000000,0.04912957,0.00000000,0.10592316,0.00000000,0.09314841,0.00000000,0.12366972,0.00000000,0.06059787,0.00000000,0.07356728,0.00000000,0.08143344,0.00000000,0.06529197,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00886898,0.03241923,0.00529097,0.02206915,49369.18669307,40000.00000000,9369.18669307,0.23422967,0.07259812,0.06823566,0.74774165,0.10077013,1.01295903,0.41344462,-0.17559333,326,2021,0.18488620,2022,-0.01962749,381520.32244486,48.67299608,1.30543268,0.00121682,0.32737764,0.00000000,0.05729292,0.00000000,0.10980026,0.00000000,0.07259327,0.00000000,0.15159224,0.00000000,0.08901445,0.00000000,0.04080604,0.00000000,0.09362440,0.00000000,0.04901288,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00912716,0.03193656,0.00519241,0.02272045,54061.26208879,40000.00000000,14061.26208879,0.35153155,0.10127873,0.09791103,1.08942490,0.09271567,1.56555705,1.13730277,-0.08905168,171,2021,0.21027531,2023,0.00467748,816757.01278693,102.93363755,2.56649740,0.00257334,0.31764118,0.00000000,0.05891684,0.00000000,0.12044464,0.00000000,0.08391531,0.00000000,0.12051504,0.00000000,0.07091668,0.00000000,0.08165110,0.00000000,0.08129998,0.00000000,0.05554222,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00811603,0.02653832,0.00466901,0.01626294,45365.78785279,40000.00000000,5365.78785279,0.13414470,0.05617186,0.04073419,0.63777449,0.09262948,0.87407171,0.40226131,-0.13964023,,2020,0.21959327,2022,-0.04526969,1453190.05747787,184.16545131,4.90384080,0.00460414,0.34374872,0.00000000,0.05893613,0.00000000,0.12068272,0.00000000,0.08390801,0.00000000,0.10794149,0.00000000,0.06164699,0.00000000,0.07837065,0.00000000,0.07457621,0.00000000,0.06202066,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00964990,0.02943628,0.00544772,0.02272045,46240.32757615,40000.00000000,6240.32757615,0.15600819,0.04717339,0.04693292,0.51417208,0.09957099,0.67210255,0.22329691,-0.21125858,454,2021,0.16063729,2020,-0.03625245,344747.62372037,45.46801164,1.25619558,0.00113670,0.33708296,0.00000000,0.05235783,0.00000000,0.12678592,0.00000000,0.06440264,0.00000000,0.12342496,0.00000000,0.07784430,0.00000000,0.07179761,0.00000000,0.07787922,0.00000000,0.05875628,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01876427,0.04900698,0.00748924,0.02369740,45862.93067902,40000.00000000,5862.93067902,0.14657327,0.04828551,0.04427172,0.41797279,0.13503254,0.56134816,0.19594493,-0.24642388,195,2019,0.19804642,2022,-0.15913358,61426.30574544,9.19368828,0.21827006,0.00022984,,,0.12464068,0.12381354,0.12276086,0.11747825,0.12144471,0.11255000,0.11810248,0.10130260,0.12279345,0.11666326,0.12415465,0.12150229,0.12323654,0.11962286,0.12409879,0.12241035
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00420039,0.01633621,0.00421819,0.01633680,61414.34272661,40000.00000000,21414.34272661,0.53535857,0.14606976,0.13990377,1.18934662,0.12111020,1.65490948,1.09487682,-0.13341205,107,2021,0.28284841,2022,-0.00645253,780838.72417147,66.52341787,2.24045506,0.00166309,0.31101486,0.00000000,,,0.06545092,0.00000000,,,0.61931603,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00604774,0.01558648,0.00604899,0.01558703,57936.27652094,40000.00000000,17936.27652094,0.44840691,0.11719960,0.12065771,0.62860427,0.21297746,0.87438736,0.34886244,-0.33594789,173,2019,0.30594202,2022,-0.18346882,40020.28749555,2.80142012,0.12581845,0.00007004,,,,,,,,,0.99395101,0.98441297,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00732454,0.02573375,0.00485858,0.02042172,59020.51763617,40000.00000000,19020.51763617,0.47551294,0.13263085,0.12666194,1.19519866,0.10938671,1.72876225,1.21709179,-0.10897358,179,2021,0.24198016,2024,-0.01260545,1112191.74668555,140.39364383,3.27909190,0.00350984,0.31119124,0.00000000,0.06552001,0.00000000,0.07588706,0.00000000,0.08651952,0.00000000,0.15487883,0.00000000,0.08636604,0.00000000,0.04363321,0.00000000,0.10867833,0.00000000,0.05996790,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00637289,0.02454947,0.00443341,0.01813625,48851.92873637,40000.00000000,8851.92873637,0.22129822,0.07695762,0.06474599,0.73387172,0.10933707,1.04045902,0.61409344,-0.12531907,,2020,0.25959294,2024,-0.02799330,1639820.62713197,206.89708253,5.40272013,0.00517243,0.33291408,0.00000000,0.05460149,0.00000000,0.06521132,0.00000000,0.08650491,0.00000000,0.13877348,0.00000000,0.07585356,0.00000000,0.06542331,0.00000000,0.10889023,0.00000000,0.06539753,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00853951,0.02484093,0.00558902,0.02000582,49446.87851763,40000.00000000,9446.87851763,0.23617196,0.07614384,0.06868733,0.77048528,0.10218508,1.06534972,0.53067869,-0.14348388,193,2021,0.21027639,2024,0.00074899,675578.16597740,81.07959394,2.25582069,0.00202699,0.31111850,0.00000000,0.06552356,0.00000000,0.08114633,0.00000000,0.08101814,0.00000000,0.15985725,0.00000000,0.11333563,0.00000000,0.01637185,0.00000000,0.11401557,0.00000000,0.04905048,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00823150,0.02649513,0.00498867,0.01913261,56954.40895057,40000.00000000,16954.40895057,0.42386022,0.11951651,0.11493257,1.18683136,0.09945328,1.70997611,1.36895374,-0.08730500,167,2021,0.23278623,2024,-0.01083081,883206.58016785,111.03387341,2.70005105,0.00277585,0.31526188,0.00000000,0.05321770,0.00000000,0.10581938,0.00000000,0.08077710,0.00000000,0.13976344,0.00000000,0.07280855,0.00000000,0.06541265,0.00000000,0.09335941,0.00000000,0.06531932,0.00000000
