label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2010-04-01,2010-04-01,2015-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00172119,0.00674913,0.00176292,0.00675007,43093.55246595,40000.00000000,3093.55246595,0.07733881,0.01003198,0.02408438,0.14151727,0.14004040,0.19185602,0.04538491,-0.22104222,1065,2012,0.10042790,2011,-0.06065875,1310088.52982112,132.44809828,5.13330931,0.00331120,0.00000000,0.00000000,0.16372421,0.00000000,0.08187836,0.00000000,0.26185853,0.00000000,0.13096581,0.00000000,0.11463203,0.00000000,0.24517815,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2010-04-01,2010-04-01,2015-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00540898,0.01472782,0.00270715,0.00785265,48956.95183979,40000.00000000,8956.95183979,0.22392380,0.06159250,0.06551364,0.50212158,0.13827061,0.70672539,0.33889774,-0.18174360,589,2012,0.14128025,2011,-0.05601334,49607.71752362,4.67651173,0.17643913,0.00011691,0.24839644,0.24441840,0.24921543,0.24773731,0.24917900,0.24699682,,,,,,,0.24779816,0.24214735
SPY60/AGG40,sens,sens_2010-04-01,2010-04-01,2015-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00370132,0.00909526,0.00254534,0.00608302,55097.02875983,40000.00000000,15097.02875983,0.37742572,0.09933136,0.10415165,1.09195357,0.09063178,1.56218845,1.00368228,-0.09896693,174,2013,0.17114299,2015,0.01058893,45451.61520528,3.86415925,0.15023073,0.00009660,0.39843760,0.39486696,,,,,,,,,,,0.59785946,0.59391698
SPY benchmark,sens,sens_2010-04-01,2010-04-01,2015-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00243937,0.00766134,0.00244062,0.00766300,63157.70670437,40000.00000000,23157.70670437,0.57894267,0.13716624,0.14919646,0.89335694,0.15814633,1.26628720,0.73348504,-0.18700619,284,2013,0.31841614,2015,0.00462628,39862.20321141,2.79035422,0.12134770,0.00006976,,,,,,,,,,,,,0.99755938,0.99233700
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2010-10-01,2010-10-01,2015-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00156444,0.00607111,0.00162873,0.00615410,47193.48099629,40000.00000000,7193.48099629,0.17983702,0.05266536,0.05356016,0.52713832,0.10874249,0.73322520,0.28844530,-0.18258351,515,2012,0.22680550,2010,-0.04914170,2227175.68113712,218.54530137,7.80591383,0.00546363,0.00000000,0.00000000,0.09823804,0.00000000,0.13102050,0.00000000,0.26183323,0.00000000,0.09825743,0.00000000,0.21276328,0.00000000,0.19625878,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2010-10-01,2010-10-01,2015-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00177199,0.00650357,0.00181380,0.00650470,41685.47691077,40000.00000000,1685.47691077,0.04213692,0.02093076,0.01333229,0.23165477,0.12160774,0.30845162,0.11109164,-0.18840983,598,2012,0.10032444,2011,-0.06054524,1452097.12660086,146.66339931,5.45707497,0.00366658,0.00000000,0.00000000,0.13103686,0.00000000,0.08185298,0.00000000,0.27827629,0.00000000,0.13089051,0.00000000,0.13101047,0.00000000,0.24511909,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2010-10-01,2010-10-01,2015-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00629603,0.01461644,0.00309371,0.00706881,43330.42690211,40000.00000000,3330.42690211,0.08326067,0.03714762,0.02585344,0.34314699,0.13179843,0.47512736,0.20444630,-0.18169867,589,2012,0.14126793,2015,-0.05993128,50596.65759886,4.76518700,0.18078271,0.00011913,0.24793218,0.24330891,0.24918883,0.24773175,0.24901529,0.24693709,,,,,,,0.24756566,0.24293119
SPY60/AGG40,sens,sens_2010-10-01,2010-10-01,2015-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00447883,0.00994563,0.00317586,0.00746403,50953.34121047,40000.00000000,10953.34121047,0.27383353,0.08771595,0.07853549,1.01121106,0.08702990,1.43275891,0.88878414,-0.09869208,173,2013,0.17083981,2015,-0.02777967,44957.69931544,3.82878057,0.14705092,0.00009572,0.39843590,0.39525103,,,,,,,,,,,0.59708367,0.59253597
SPY benchmark,sens,sens_2010-10-01,2010-10-01,2015-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00199423,0.00744975,0.00199545,0.00745126,56972.85579898,40000.00000000,16972.85579898,0.42432139,0.12810554,0.11513124,0.87160644,0.15176788,1.22575571,0.68600221,-0.18674216,280,2013,0.31874370,2015,-0.05352729,39913.52435975,2.79394671,0.11756119,0.00006985,,,,,,,,,,,,,0.99800455,0.99254874
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2011-04-01,2011-04-01,2016-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00168171,0.00685514,0.00174841,0.00693754,46909.61872523,40000.00000000,6909.61872523,0.17274047,0.06352204,0.05157415,0.66718090,0.10008515,0.94400218,0.63358738,-0.10025774,,2012,0.22654517,2015,-0.00521538,2369269.20912500,235.64745894,8.10821519,0.00589119,0.00000000,0.00000000,0.08190156,0.00000000,0.13101381,0.00000000,0.27808261,0.00000000,0.11458212,0.00000000,0.19656720,0.00000000,0.19610429,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2011-04-01,2011-04-01,2016-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00196525,0.00866144,0.00200742,0.00874395,42198.88498574,40000.00000000,2198.88498574,0.05497212,0.01674542,0.01728217,0.20746438,0.10908439,0.27433356,0.08911775,-0.18790221,598,2012,0.10018910,2015,-0.06354744,1331364.99401330,136.70500853,5.12003723,0.00341763,0.00000000,0.00000000,0.06552012,0.00000000,0.08179672,0.00000000,0.35989661,0.00000000,0.14731855,0.00000000,0.13098639,0.00000000,0.21247418,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2011-04-01,2011-04-01,2016-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00657830,0.01865212,0.00336886,0.00829509,43456.08417029,40000.00000000,3456.08417029,0.08640210,0.02734042,0.02677830,0.26966576,0.13328229,0.37450030,0.15061152,-0.18152943,590,2012,0.14098426,2011,-0.08974999,49635.93232847,4.67262925,0.18382365,0.00011682,0.24788470,0.24305898,0.24941361,0.24730757,0.24896782,0.24621694,,,,,,,0.24715355,0.24170491
SPY60/AGG40,sens,sens_2011-04-01,2011-04-01,2016-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00429541,0.01064366,0.00283364,0.00664081,51212.82141659,40000.00000000,11212.82141659,0.28032054,0.08134543,0.08015553,0.92301786,0.08930076,1.31131456,0.82680059,-0.09838579,173,2013,0.17104100,2011,0.00371727,46042.02592537,3.88484223,0.15462869,0.00009712,0.39823348,0.39494447,,,,,,,,,,,0.59746949,0.59335919
SPY benchmark,sens,sens_2011-04-01,2011-04-01,2016-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00293036,0.00978623,0.00293162,0.00978764,56679.42090531,40000.00000000,16679.42090531,0.41698552,0.11112208,0.11337717,0.75680190,0.15569168,1.06506386,0.59568759,-0.18654422,284,2013,0.31795236,2011,-0.04430152,39954.30709471,2.79680150,0.12379417,0.00006992,,,,,,,,,,,,,0.99706838,0.99021236
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2011-10-03,2011-10-03,2016-09-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00170388,0.00676668,0.00176972,0.00676780,47110.86464948,39500.00000000,7610.86464948,0.19268012,0.06997249,0.05646202,0.71816548,0.10146146,1.02916093,0.53692496,-0.13032080,,2012,0.22680574,2011,-0.00770722,2157355.43977091,219.62589360,7.47934914,0.00556015,0.00000000,0.00000000,0.13324346,0.00000000,0.09992755,0.00000000,0.24952179,0.00000000,0.14978624,0.00000000,0.18302412,0.00000000,0.18272712,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2011-10-03,2011-10-03,2016-09-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00174639,0.00530645,0.00178740,0.00530703,45572.88482815,39500.00000000,6072.88482815,0.15374392,0.04685822,0.04578288,0.58445670,0.08457398,0.80799888,0.32755560,-0.14305424,732,2016,0.14065064,2015,-0.06344453,1238583.39033644,130.54831697,4.61450206,0.00330502,0.00000000,0.00000000,0.09992613,0.00000000,0.03329147,0.00000000,0.34944254,0.00000000,0.19968700,0.00000000,0.13313410,0.00000000,0.18273136,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2011-10-03,2011-10-03,2016-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00667945,0.01390829,0.00383156,0.00730276,47306.21396542,39500.00000000,7806.21396542,0.19762567,0.07722496,0.05779501,0.67090667,0.12213561,0.96523612,0.44078763,-0.17519766,,2012,0.14087199,2015,-0.04155674,48939.33046780,4.62178248,0.16763234,0.00011701,0.24827751,0.24279745,0.24936612,0.24835185,0.24920237,0.24769359,,,,,,,0.24647263,0.24269724
SPY60/AGG40,sens,sens_2011-10-03,2011-10-03,2016-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00392670,0.01104320,0.00279995,0.00678432,52622.93902896,39500.00000000,13122.93902896,0.33222630,0.10890411,0.09223417,1.32260978,0.08072575,1.95442696,1.50500401,-0.07236134,314,2013,0.17103965,2015,0.00832314,45275.51869551,3.84380496,0.14496509,0.00009731,0.39861267,0.39562305,,,,,,,,,,,0.59745903,0.59321568
SPY benchmark,sens,sens_2011-10-03,2011-10-03,2016-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00204534,0.00664343,0.00204651,0.00664449,60321.55213868,39500.00000000,20821.55213868,0.52712790,0.16497815,0.13678748,1.17116636,0.13879520,1.71466307,1.25161379,-0.13181235,334,2013,0.31835937,2015,0.00918643,39462.43025412,2.76237012,0.11095938,0.00006993,,,,,,,,,,,,,0.99795349,0.99335551
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2012-04-02,2012-04-02,2017-03-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00173507,0.00750216,0.00179544,0.00758447,44150.87398586,39500.00000000,4650.87398586,0.11774365,0.04583476,0.03561889,0.53735350,0.09125465,0.75821025,0.35195987,-0.13022722,,2012,0.09833720,2015,-0.00519023,1874664.27951218,189.28805882,6.83367705,0.00479210,0.00000000,0.00000000,0.13326644,0.00000000,0.09984501,0.00000000,0.21623420,0.00000000,0.13300000,0.00000000,0.24965601,0.00000000,0.16620290,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2012-04-02,2012-04-02,2017-03-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00205689,0.00630656,0.00210168,0.00641329,42715.99062215,39500.00000000,3215.99062215,0.08141748,0.03080056,0.02502484,0.40400176,0.08390089,0.55169767,0.21508809,-0.14319973,732,2016,0.09497696,2015,-0.06359736,1295238.44959313,138.26794261,4.90448986,0.00350045,0.00000000,0.00000000,0.11657152,0.00000000,0.03328219,0.00000000,0.26612516,0.00000000,0.21626968,0.00000000,0.18303818,0.00000000,0.18261157,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2012-04-02,2012-04-02,2017-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00705429,0.01810053,0.00372561,0.00927680,46293.13993749,39500.00000000,6793.13993749,0.17197823,0.04961481,0.05084703,0.49742362,0.10953723,0.70058786,0.28325991,-0.17515650,659,2013,0.10692014,2015,-0.04163444,45947.63982681,4.33102173,0.16956168,0.00010965,0.24827416,0.24438144,0.24920479,0.24716055,0.24902786,0.24731469,,,,,,,0.24643697,0.24072320
SPY60/AGG40,sens,sens_2012-04-02,2012-04-02,2017-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00465299,0.01497254,0.00319784,0.00846631,50918.32808616,39500.00000000,11418.32808616,0.28907160,0.08348020,0.08159268,1.12030603,0.07411294,1.62259896,1.15024770,-0.07257584,314,2013,0.17116201,2015,0.00817408,44360.17585249,3.74676653,0.15100712,0.00009485,0.39801253,0.39349237,,,,,,,,,,,0.59733286,0.59153369
SPY benchmark,sens,sens_2012-04-02,2012-04-02,2017-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00251027,0.00681392,0.00251152,0.00681531,58146.10115661,39500.00000000,18646.10115661,0.47205319,0.12641717,0.12480191,1.00364894,0.12678453,1.44137589,0.96346678,-0.13121072,334,2013,0.31764765,2015,0.00972522,39501.91602798,2.76513412,0.12328310,0.00007000,,,,,,,,,,,,,0.99748848,0.99318469
