label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00220032,0.00771329,0.00224264,0.00782123,53110.45808933,40000.00000000,13110.45808933,0.32776145,0.11019026,0.09216368,1.14179082,0.09560956,1.62529905,1.00500546,-0.10964145,,2020,0.19270935,2022,-0.02743707,1622617.81297258,178.48280798,5.03617918,0.00446207,0.00000000,0.00000000,0.18011877,0.00000000,0.00000000,0.00000000,0.11452526,0.00000000,0.19629502,0.00000000,0.32731300,0.00000000,0.17950532,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01060904,0.02704274,0.00658549,0.01771286,43067.05706297,40000.00000000,3067.05706297,0.07667643,0.03885381,0.02389752,0.33676605,0.14443941,0.44744304,0.15224906,-0.25519902,208,2019,0.19381251,2022,-0.16248207,51293.46455779,4.81621029,0.17932135,0.00012041,0.24793831,0.24255927,0.24913273,0.24674602,0.24877060,0.24642895,,,,,,,0.24354733,0.23228714
SPY60/AGG40,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00759346,0.02550570,0.00587022,0.01951498,47975.97569794,40000.00000000,7975.97569794,0.19939939,0.07108310,0.05895372,0.62042186,0.12298502,0.83220826,0.32893401,-0.21610139,152,2019,0.21320794,2022,-0.15255739,53981.18637055,4.59495383,0.17754501,0.00011487,0.39809865,0.39396926,,,,,,,,,,,0.59430611,0.58048502
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,,,,,,,,,,,0.99415747,0.98392930
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00204648,0.01198251,0.00211999,0.01206579,41988.03659014,40000.00000000,1988.03659014,0.04970091,0.03428889,0.01564034,0.40281384,0.09503881,0.56330139,0.18619935,-0.18415152,,2020,0.14844530,2022,-0.12100471,2300530.55883596,251.67662631,8.10882278,0.00629192,0.00000000,0.00000000,0.11463426,0.00000000,0.04911242,0.00000000,0.14711592,0.00000000,0.22908958,0.00000000,0.34376758,0.00000000,0.11416025,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00292386,0.01085061,0.00296605,0.01095788,48342.94361602,40000.00000000,8342.94361602,0.20857359,0.07134072,0.06127562,0.83354774,0.08739171,1.16439243,0.59473499,-0.11995379,,2020,0.19259919,2022,-0.04060043,1333724.04989768,146.73805017,4.43032426,0.00366845,0.00000000,0.00000000,0.08192428,0.00000000,0.00000000,0.00000000,0.11446669,0.00000000,0.19621517,0.00000000,0.42517605,0.00000000,0.17925176,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01030407,0.03002128,0.00663289,0.02046137,41632.45533160,40000.00000000,1632.45533160,0.04081138,0.01906692,0.01289592,0.20074563,0.15247510,0.27047725,0.07465245,-0.25540916,208,2019,0.19222963,2022,-0.16389265,53819.45280652,5.01622985,0.19714689,0.00012541,0.24840466,0.24319460,0.24908323,0.24702152,0.24868322,0.24588649,,,,,,,0.24352273,0.22953863
SPY60/AGG40,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00928892,0.02542308,0.00733892,0.02165946,45522.11024834,40000.00000000,5522.11024834,0.13805276,0.05330840,0.04176924,0.46102563,0.13170612,0.62825572,0.24716293,-0.21568123,152,2019,0.21163038,2022,-0.15858909,53655.92534703,4.53354335,0.18188064,0.00011334,0.39802265,0.39254865,,,,,,,,,,,0.59268664,0.57834054
SPY benchmark,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00599019,0.01202681,0.00599144,0.01202812,50772.82943411,40000.00000000,10772.82943411,0.26932074,0.08572069,0.07723556,0.49193175,0.21439699,0.67745590,0.25514055,-0.33597439,173,2019,0.30575270,2022,-0.18346109,39839.06163598,2.78873431,0.12439080,0.00006972,,,,,,,,,,,,,0.99400856,0.98797188
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00214785,0.01049670,0.00222730,0.01060507,40683.96562285,40000.00000000,683.96562285,0.01709914,0.02154238,0.00546952,0.26908987,0.09680643,0.37455354,0.10645313,-0.20236492,,2020,0.14877158,2022,-0.12095385,2390718.99956467,263.79308975,8.72009632,0.00659483,0.00000000,0.00000000,0.09826454,0.00000000,0.08184659,0.00000000,0.13083885,0.00000000,0.26175596,0.00000000,0.31103451,0.00000000,0.11403224,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00263241,0.01321715,0.00267989,0.01321764,44971.64648471,40000.00000000,4971.64648471,0.12429116,0.05589348,0.03786862,0.65443324,0.08942071,0.90671898,0.38310159,-0.14589728,,2020,0.19350408,2022,-0.04058745,1559860.76568454,173.39237661,5.26223828,0.00433481,0.00000000,0.00000000,0.06552336,0.00000000,0.03275926,0.00000000,0.11447657,0.00000000,0.21274030,0.00000000,0.39281030,0.00000000,0.17901033,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01166425,0.02606371,0.00761336,0.01737694,45219.30495810,40000.00000000,5219.30495810,0.13048262,0.04493812,0.03964860,0.36838220,0.15054096,0.50080424,0.17773570,-0.25283676,208,2019,0.19293543,2022,-0.16411068,51704.94321911,4.83424903,0.18605141,0.00012086,0.24812063,0.24351515,0.24911844,0.24652109,0.24861327,0.24470602,,,,,,,0.24248139,0.23262306
SPY60/AGG40,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00780300,0.02213360,0.00611320,0.01417057,49200.24375887,40000.00000000,9200.24375887,0.23000609,0.07535246,0.06705878,0.62195701,0.13090540,0.85700754,0.35236327,-0.21384880,152,2019,0.21453422,2022,-0.15899249,52522.31136744,4.45323286,0.17784611,0.00011133,0.39805278,0.39156537,,,,,,,,,,,0.59414244,0.58582943
SPY benchmark,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00662307,0.02286424,0.00662431,0.02289844,57483.56015721,40000.00000000,17483.56015721,0.43708900,0.11996352,0.11797416,0.64113422,0.21252607,0.89248723,0.35904377,-0.33411949,173,2019,0.30679729,2022,-0.18242534,39722.57226327,2.78058006,0.12311025,0.00006951,,,,,,,,,,,,,0.99337569,0.97710156
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00228548,0.01850449,0.00235868,0.01850523,42210.39883643,40000.00000000,2210.39883643,0.05525997,0.03081505,0.01734754,0.35945348,0.09789618,0.50117796,0.15235438,-0.20225903,,2020,0.14836015,2022,-0.12097140,2161632.79817198,236.88658307,8.00141868,0.00592216,0.00000000,0.00000000,0.09823071,0.00000000,0.08185321,0.00000000,0.09818855,0.00000000,0.22895904,0.00000000,0.34374475,0.00000000,0.14666506,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00279218,0.01572504,0.00284130,0.01572565,45865.03221399,40000.00000000,5865.03221399,0.14662581,0.06132047,0.04420655,0.70009048,0.09107557,0.97086753,0.37978106,-0.16146268,,2020,0.19286660,2022,-0.04059243,1500656.99402594,166.07264140,5.16392567,0.00415182,0.00000000,0.00000000,0.06549795,0.00000000,0.03275255,0.00000000,0.11446747,0.00000000,0.21258935,0.00000000,0.36031564,0.00000000,0.21153575,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00950745,0.01975525,0.00606272,0.01512215,46943.93286863,40000.00000000,6943.93286863,0.17359832,0.06745503,0.05174675,0.51320958,0.14921085,0.70224184,0.26668421,-0.25293972,208,2019,0.20738442,2022,-0.16290245,49759.86241149,4.67443062,0.17372429,0.00011686,0.24811482,0.24331114,0.24917014,0.24696901,0.24894698,0.24726027,,,,,,,0.24425867,0.23487785
SPY60/AGG40,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00777429,0.02040202,0.00618823,0.01778082,50935.38043494,40000.00000000,10935.38043494,0.27338451,0.09558165,0.07828748,0.76975408,0.12975533,1.06678524,0.44720817,-0.21372965,152,2019,0.23013267,2022,-0.15989811,49534.59879347,4.23702078,0.16396261,0.00010593,0.39826631,0.39504634,,,,,,,,,,,0.59395769,0.58221918
SPY benchmark,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00587216,0.01874792,0.00587334,0.01874861,60616.98696768,40000.00000000,20616.98696768,0.51542467,0.15530550,0.13535588,0.79973859,0.20800019,1.11920167,0.46539218,-0.33370886,170,2019,0.33710726,2022,-0.18233140,39744.05943331,2.78208416,0.11612921,0.00006955,,,,,,,,,,,,,0.99412666,0.98125139
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00270616,0.01657888,0.00278029,0.01666127,42045.01494775,40000.00000000,2045.01494775,0.05112537,0.03010404,0.01608355,0.35519577,0.09689191,0.49741021,0.14893477,-0.20212901,,2020,0.14860139,2022,-0.12087338,2263612.08350433,242.24327586,8.52276357,0.00605608,0.00000000,0.00000000,0.08188207,0.00000000,0.08186890,0.00000000,0.06529125,0.00000000,0.22902909,0.00000000,0.39283705,0.00000000,0.14631135,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00325935,0.01757979,0.00330803,0.01758056,46901.63794419,40000.00000000,6901.63794419,0.17254095,0.06744478,0.05146408,0.75531656,0.09223382,1.05720241,0.41808164,-0.16131965,,2020,0.19297831,2022,-0.04055249,1562402.24247564,168.97639760,5.47219724,0.00422441,0.00000000,0.00000000,0.06551963,0.00000000,0.03274911,0.00000000,0.06540473,0.00000000,0.21266008,0.00000000,0.37658795,0.00000000,0.24377047,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01229340,0.03487727,0.00797434,0.02444806,48318.09927412,40000.00000000,8318.09927412,0.20795248,0.05698348,0.06112779,0.44899953,0.14832895,0.61363954,0.22624646,-0.25186465,202,2023,0.14104190,2022,-0.16332594,46092.63658735,4.35580651,0.16939049,0.00010890,0.24762520,0.24216976,0.24927959,0.24743033,0.24861802,0.24582678,,,,,,,0.24218187,0.22555194
SPY60/AGG40,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00904188,0.03147194,0.00699959,0.02469518,52312.26422524,40000.00000000,12312.26422524,0.30780661,0.08478811,0.08700568,0.69082272,0.13041271,0.95588985,0.39601688,-0.21410226,152,2023,0.17207241,2022,-0.15906794,48137.51140427,4.09795596,0.16810737,0.00010245,0.39772553,0.39270996,,,,,,,,,,,0.59323087,0.57530482
SPY benchmark,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00648914,0.01882444,0.00649037,0.01882524,63889.29601020,40000.00000000,23889.29601020,0.59723240,0.14498274,0.15276562,0.76045722,0.20664864,1.06215380,0.43559571,-0.33283784,173,2021,0.28279000,2022,-0.18309715,39924.31580107,2.79470211,0.12473889,0.00006987,,,,,,,,,,,,,0.99350963,0.98117476
