label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00407148,0.01618775,0.00409631,0.01627034,45943.52059727,39500.00000000,6443.52059727,0.16312710,0.07558788,0.04842044,0.64736763,0.12458877,0.87892936,0.33311323,-0.22691346,,2020,0.24410516,2022,-0.18277400,1029784.93058651,87.35710109,3.25478873,0.00221157,,,0.41584149,0.00000000,0.58006221,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00523002,0.01344111,0.00525623,0.01347564,46467.87793874,39500.00000000,6967.87793874,0.17640197,0.05644093,0.05207362,0.45117311,0.14508457,0.60833453,0.26570586,-0.21241882,,2020,0.24363246,2022,-0.17275562,1098152.16540124,92.99366112,3.66694116,0.00235427,0.16645108,0.00000000,0.06648723,0.00000000,0.76180546,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00597944,0.01957479,0.00600563,0.01965658,42692.81186081,39500.00000000,3192.81186081,0.08083068,0.03697132,0.02485742,0.31731974,0.14989976,0.42814504,0.13149564,-0.28116006,,2020,0.24350783,2022,-0.24134104,1076178.18755571,91.12696060,3.64816703,0.00230701,,,0.23278121,0.00000000,0.76121316,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00468181,0.01675223,0.00469707,0.01675283,51067.09830096,39500.00000000,11567.09830096,0.29283793,0.08913215,0.08256025,0.57669712,0.17474572,0.77342084,0.26617476,-0.33486326,316,2021,0.28307337,2022,-0.11939140,413464.39688493,35.33448886,1.33883846,0.00089454,0.23299845,0.00000000,0.03332323,0.00000000,0.72898125,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00509041,0.01766617,0.00510404,0.01772691,48834.33836846,39500.00000000,9334.33836846,0.23631236,0.08573950,0.06809485,0.54742947,0.18013594,0.73688573,0.25457243,-0.33679804,323,2021,0.28336010,2022,-0.17848553,387377.15903926,32.59104904,1.22761072,0.00082509,,,0.26616836,0.00000000,0.72872760,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00660364,0.01677079,0.00661349,0.01677208,47847.76899538,39500.00000000,8347.76899538,0.21133592,0.05562066,0.06150583,0.38606460,0.18470878,0.51729499,0.16599615,-0.33507198,316,2021,0.28342112,2022,-0.11946711,297010.04719242,25.28036088,1.04162671,0.00064001,0.14979400,0.00000000,0.03329530,0.00000000,0.81029721,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00648918,0.01677079,0.00649742,0.01677208,44779.21470533,39500.00000000,5279.21470533,0.13365101,0.04175752,0.04016675,0.31117271,0.18966439,0.41791216,0.12370401,-0.33755993,323,2021,0.28290113,2022,-0.17838506,267635.32124325,22.32775478,0.94307785,0.00056526,,,0.18301553,0.00000000,0.81048705,0.00000000
SPY60/IEF40,sens,sens_2018-01-02,2018-01-02,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00821571,0.02541660,0.00672241,0.02252233,44878.16707019,39500.00000000,5378.16707019,0.13615613,0.05496742,0.04087602,0.49417769,0.12381114,0.67957104,0.25742132,-0.21353094,,2019,0.21328094,2022,-0.16800194,55457.83220778,4.71036653,0.18669160,0.00011925,,,0.39814282,0.39420238,0.59363959,0.57747767
SPY benchmark,sens,sens_2018-01-02,2018-01-02,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00721403,0.01677079,0.00721529,0.01677208,50610.37332350,39500.00000000,11110.37332350,0.28127527,0.08828665,0.07964978,0.50286575,0.21398252,0.69268082,0.26348056,-0.33507844,173,2019,0.30520928,2022,-0.18335895,39348.23292637,2.75437630,0.12284269,0.00006973,,,,,0.99278471,0.98322792
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00492104,0.01940152,0.00493914,0.01943584,61862.82432095,39500.00000000,22362.82432095,0.56614745,0.15284422,0.14518742,1.23322547,0.12150538,1.71959865,1.14891594,-0.13303342,107,2021,0.28379561,2022,-0.00659758,808835.49165887,68.89441030,2.29969453,0.00174416,0.28291920,0.00000000,0.06647144,0.00000000,0.64567022,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00453361,0.01940152,0.00455012,0.01943584,57050.13823753,39500.00000000,17550.13823753,0.44430730,0.13642357,0.11862736,1.03773908,0.13180147,1.45429561,0.90449569,-0.15082832,,2021,0.28368142,2022,-0.11515614,776201.34878257,65.71592856,2.23737930,0.00166369,,,0.34943486,0.00000000,0.64601502,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00590095,0.01940152,0.00591876,0.01943584,54033.66316857,39500.00000000,14533.66316857,0.36794084,0.09518129,0.10091035,0.72540157,0.13883465,0.98666840,0.46319869,-0.20548695,483,2021,0.28379491,2022,-0.11915337,641613.09890993,54.20484458,2.06439942,0.00137227,0.18312352,0.00000000,0.06639861,0.00000000,0.74455912,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00600011,0.01966251,0.00601794,0.01974479,54188.03180427,39500.00000000,14688.03180427,0.37184891,0.09653065,0.10183891,0.70434797,0.14622886,0.96646892,0.45661219,-0.21140620,,2021,0.28285120,2022,-0.17835679,639337.92566909,53.99867348,2.06354175,0.00136706,,,0.24967657,0.00000000,0.74430550,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00445041,0.01940152,0.00447961,0.01943584,49406.31211775,39500.00000000,9906.31211775,0.25079271,0.09108429,0.07186871,0.79979187,0.11785970,1.08259473,0.68481849,-0.13300501,107,2020,0.24428511,2022,-0.08224042,1255703.25779442,106.92248020,3.98629826,0.00270690,0.31627646,0.00000000,0.08308951,0.00000000,0.59615443,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00437211,0.01940152,0.00439970,0.01943584,46327.04095228,39500.00000000,6827.04095228,0.17283648,0.07536066,0.05110427,0.62970084,0.12873555,0.86127940,0.33229763,-0.22678662,,2020,0.24378919,2022,-0.18298115,1195542.52132977,101.41696156,3.91082023,0.00256752,,,0.39909131,0.00000000,0.59650899,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00567027,0.01940152,0.00569926,0.01943584,48318.85081584,39500.00000000,8818.85081584,0.22326205,0.06679360,0.06467739,0.52998317,0.14094144,0.72343420,0.31475546,-0.21220791,,2020,0.24255323,2022,-0.17279395,1274574.37322778,108.00873113,4.28295602,0.00273440,0.18313030,0.00000000,0.06639861,0.00000000,0.74477182,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00610793,0.01966251,0.00613693,0.01974479,47690.45821049,39500.00000000,8190.45821049,0.20735337,0.06359046,0.06045267,0.49191744,0.14770881,0.67515201,0.22614085,-0.28119847,,2020,0.24479244,2022,-0.24174108,1244091.27453511,105.41958209,4.23487304,0.00266885,,,0.24960572,0.00000000,0.74425735,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00522343,0.01940152,0.00523323,0.01943584,50116.18060739,39500.00000000,10616.18060739,0.26876407,0.08771111,0.07648385,0.58288961,0.16918766,0.78512807,0.26190519,-0.33489643,323,2021,0.28371559,2022,-0.11944633,278884.51020579,23.83707820,0.90807484,0.00060347,0.29949227,0.00000000,0.03319178,0.00000000,0.66208272,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00506759,0.01940152,0.00507578,0.01943584,47587.09300860,39500.00000000,8087.09300860,0.20473653,0.08032903,0.05975276,0.52653182,0.17686173,0.71380394,0.23976152,-0.33503721,323,2021,0.28320353,2022,-0.17830620,255186.85026935,21.42059168,0.82641815,0.00054229,,,0.33287177,0.00000000,0.66205245,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00635206,0.01940152,0.00636325,0.01943584,50496.61179308,39500.00000000,10996.61179308,0.27839524,0.06834428,0.07893221,0.46093993,0.17837696,0.62161870,0.20424666,-0.33461637,323,2021,0.28302543,2022,-0.11922607,351241.11066028,29.86891050,1.22462611,0.00075617,0.21641785,0.00000000,0.03314495,0.00000000,0.74407396,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00605904,0.01940152,0.00606866,0.01943584,49035.08477717,39500.00000000,9535.08477717,0.24139455,0.06144376,0.06943055,0.41519001,0.18554486,0.56311343,0.18256270,-0.33656248,323,2021,0.28367702,2022,-0.17812146,325615.88682988,27.32795855,1.14742625,0.00069185,,,0.24960115,0.00000000,0.74433019,0.00000000
SPY60/IEF40,sens,sens_2018-07-02,2018-07-02,2023-06-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00773377,0.01894803,0.00585313,0.01537160,48404.46909095,39500.00000000,8904.46909095,0.22542960,0.07551560,0.06524903,0.65270609,0.12335693,0.90810420,0.35540061,-0.21248021,,2019,0.21342659,2022,-0.16719071,51020.40883135,4.34778414,0.17240909,0.00011007,,,0.39803102,0.39441435,0.59423340,0.58462840
SPY benchmark,sens,sens_2018-07-02,2018-07-02,2023-06-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00670207,0.01940152,0.00670332,0.01943584,56705.50623153,39500.00000000,17205.50623153,0.43558244,0.11805456,0.11664743,0.63201970,0.21277777,0.87933704,0.35229037,-0.33510583,173,2019,0.30468476,2022,-0.18315597,39505.00456708,2.76535032,0.12316995,0.00007001,,,,,0.99329668,0.98056416
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-01-02,2019-01-02,2023-12-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00543240,0.02171904,0.00544911,0.02180049,61321.56576964,39500.00000000,21821.56576964,0.55244470,0.14980837,0.14242012,1.21589205,0.12087632,1.69257565,1.11663535,-0.13416051,107,2021,0.28308635,2022,-0.00632757,766373.13341754,65.20435324,2.21451821,0.00165074,0.31644269,0.00000000,0.06634194,0.00000000,0.61176625,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2019-01-02,2019-01-02,2023-12-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00572433,0.02171904,0.00574105,0.02180049,54003.47424394,39500.00000000,14503.47424394,0.36717656,0.11676423,0.10081472,0.89550083,0.13330331,1.25380328,0.77537593,-0.15059047,,2021,0.28308635,2022,-0.11499324,735127.45713588,62.55767433,2.22773178,0.00158374,,,0.38268790,0.00000000,0.61157105,0.00000000
